;adjacent_bz_key;adjacent_systems_label;country_key;direction_key;indicator;period_from;period_to;region_key;value
0;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-158766972.3
1;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-467960819.3
2;-----------;Production;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;60393108.0
3;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;67938936.0
4;-----------;Production;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;131604861.926
5;-----------;Storage;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;1096861604.0
6;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;1219964214.0
7;-----------;Storage;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;1416844873.074
8;-----------;Transmission;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;2104561816.0
9;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;2110389816.0
10;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;4336184299.2
11;AT---------;Austria;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;150493965.0
12;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;133740129.0
13;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;262252644.0
14;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-109568268.0
15;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-109568268.0
16;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-240028174.0
17;CZ---------;Czech;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-362241179.0
18;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-362241179.0
19;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-1447326287.0
20;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;166407624.0
21;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;166407624.0
22;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;595875159.612
23;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-166407624.0
24;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-166407624.0
25;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-497095747.0
26;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-152966468.0
27;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-152966468.0
28;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-145132591.8
29;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-67624904.0
30;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-67624904.0
31;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-67598090.0
32;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;163230115.0
33;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;166944115.0
34;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;760702677.1
35;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-3912000.0
36;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-3912000.0
37;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-4047494.0
38;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;857619250.0
39;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;857619250.0
40;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;857558300.0
41;R----------;TRF;DE;aggregated;Allocation;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-246233390.0
42;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-246233390.0
43;R----------;TRF;DE;aggregated;Physical Flow;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;WE;-769527693.0
44;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-200137163.3
45;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-505700972.2
46;-----------;Production;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;59929759.0
47;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;67840603.0
48;-----------;Production;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;131284426.014
49;-----------;Storage;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;1168759066.0
50;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;1302882466.0
51;-----------;Storage;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;1426860490.84
52;-----------;Transmission;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;2138589441.0
53;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;2138589441.0
54;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;4485914645.4
55;AT---------;Austria;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;158203173.0
56;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;142046706.0
57;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;313413719.1
58;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-113423971.0
59;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-113423971.0
60;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-251417520.0
61;CZ---------;Czech;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-361404499.0
62;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-361404499.0
63;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-1463375765.0
64;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;166407744.0
65;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;166359744.0
66;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;665511143.112
67;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-166407744.0
68;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-166407744.0
69;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-577312207.0
70;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-136384784.0
71;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-136384784.0
72;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-138831516.07
73;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-69813904.0
74;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-69813904.0
75;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-69745253.0
76;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;182420760.0
77;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;186770760.0
78;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;775366691.6
79;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-3912000.0
80;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-3912000.0
81;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-4033977.0
82;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;857672832.0
83;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;857672832.0
84;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;857726644.0
85;R----------;TRF;DE;aggregated;Allocation;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-246524192.0
86;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-246524192.0
87;R----------;TRF;DE;aggregated;Physical Flow;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;WE;-696676759.2
88;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-166030811.9
89;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-468231697.2
90;-----------;Production;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;58038869.0
91;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;67742104.0
92;-----------;Production;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;129292666.37
93;-----------;Storage;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;1348856453.0
94;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;1508060743.0
95;-----------;Storage;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;1690638299.554
96;-----------;Transmission;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;2124770546.0
97;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;2124770546.0
98;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;4452806825.8
99;AT---------;Austria;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;160265417.0
100;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;125908192.0
101;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;276092134.0
102;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-121333810.0
103;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-121333810.0
104;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-270326793.0
105;CZ---------;Czech;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-360497276.0
106;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-360497276.0
107;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-1409975201.0
108;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;166407576.0
109;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;166359576.0
110;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;676270394.709
111;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-166407576.0
112;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-166407576.0
113;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-631161630.0
114;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-146257784.0
115;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-146357784.0
116;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-146197476.47
117;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-71613904.0
118;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-71613904.0
119;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-71555314.0
120;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;191862496.0
121;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;193112496.0
122;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;771832720.8
123;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-3912000.0
124;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-3912000.0
125;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-4052589.0
126;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;857215624.0
127;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;857215624.0
128;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;857327397.0
129;R----------;TRF;DE;aggregated;Allocation;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-246524192.0
130;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-246524192.0
131;R----------;TRF;DE;aggregated;Physical Flow;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;WE;-699494586.0
132;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-273029130.4
133;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-620697749.7
134;-----------;Production;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;58570927.0
135;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;69388920.0
136;-----------;Production;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;131692735.39
137;-----------;Storage;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;1965114044.0
138;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;2278186783.0
139;-----------;Storage;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;2842552441.4
140;-----------;Transmission;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;2138639343.0
141;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;2101823895.0
142;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;4389196174.4
143;AT---------;Austria;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;133004467.0
144;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-82975244.0
145;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;184021053.89999998
146;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-134811439.0
147;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-134811439.0
148;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-292559622.0
149;CZ---------;Czech;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-495122917.0
150;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-495122917.0
151;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-1695985426.0
152;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;166407360.0
153;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;166407360.0
154;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;714026033.752
155;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-166407360.0
156;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-166407360.0
157;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-592712791.0
158;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-182802784.0
159;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-182802784.0
160;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-184154576.1
161;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-79477904.0
162;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-79477904.0
163;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-79411650.0
164;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;252143796.0
165;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;250305796.0
166;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;1008426523.6
167;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-3912000.0
168;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-3912000.0
169;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-4021828.0
170;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;857307408.0
171;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;857307408.0
172;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;857302350.0
173;R----------;TRF;DE;aggregated;Allocation;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-277556192.0
174;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-277556192.0
175;R----------;TRF;DE;aggregated;Physical Flow;2021-01-04T06:00:00+01:00;2021-01-05T06:00:00+01:00;WE;-824929274.0
176;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;-292998489.4
177;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;-665015554.1
178;-----------;Production;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;57457717.0
179;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;69384694.0
180;-----------;Production;DE;aggregated;Physical Flow;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;131057403.141
181;-----------;Storage;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;2114471881.0
182;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;2400483512.0
183;-----------;Storage;DE;aggregated;Physical Flow;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;3202145953.6
184;-----------;Transmission;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;2050704168.0
185;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;2050704168.0
186;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;4149545164.6
187;AT---------;Austria;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;130021138.0
188;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;103944106.0
189;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;142737176.0
190;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-05T06:00:00+01:00;2021-01-06T06:00:00+01:00;WE;-151759405.0
