;adjacent_bz_key;adjacent_systems_label;country_key;direction_key;indicator;period_from;period_to;region_key;value
5846;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5847;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;293615425
5848;-----------;Final Consumers;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;300889550
5849;-----------;LNG Terminals;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;447311208
5850;-----------;LNG Terminals;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5851;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;447311208
5852;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5853;-----------;LNG Terminals;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;229232797
5854;-----------;LNG Terminals;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5855;-----------;Storage;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;12739512
5856;-----------;Storage;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;39442008
5857;-----------;Storage;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;12739512
5858;-----------;Storage;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;39442008
5859;-----------;Storage;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;9302220
5860;-----------;Storage;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;18383
5861;-----------;Transmission;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;459282424
5862;-----------;Transmission;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5863;-----------;Transmission;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;459282429
5864;-----------;Transmission;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5865;-----------;Transmission;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;476536342
5866;-----------;Transmission;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5867;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;35800000
5868;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5869;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;35800000
5870;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5871;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5872;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;743
5873;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;74245344
5874;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;23303656
5875;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;74245344
5876;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;23303656
5877;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5878;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5879;DE-NCG-----;NCG;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5880;DE-NCG-----;NCG;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;36014608
5881;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5882;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;36014608
5883;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5884;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;51698170
5885;E-LUX------;BeLux;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5886;E-LUX------;BeLux;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;35800000
5887;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5888;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;35800000
5889;E-LUX------;BeLux;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;743
5890;E-LUX------;BeLux;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5891;NL---------;Netherlands;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;310087335
5892;NL---------;Netherlands;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;181569029
5893;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;310087335
5894;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;181569029
5895;NL---------;Netherlands;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;274847983
5896;NL---------;Netherlands;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;93269981
5897;R----------;TRF;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;1264000
5898;R----------;TRF;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;368513692
5899;R----------;TRF;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;1264000
5900;R----------;TRF;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;368513693
5901;R----------;TRF;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5902;R----------;TRF;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;189458557
5903;UK-IUK-----;IUK;BE;entry;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5904;UK-IUK-----;IUK;BE;exit;Allocation;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5905;UK-IUK-----;IUK;BE;entry;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5906;UK-IUK-----;IUK;BE;exit;Nomination/Renomination;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;0
5907;UK-IUK-----;IUK;BE;entry;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;15638
5908;UK-IUK-----;IUK;BE;exit;Physical Flow;2021-03-25T06:00:00+01:00;2021-03-26T06:00:00+01:00;WE;110735
5909;-----------;Distribution;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;299537
5910;-----------;Distribution;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;323492437
5911;-----------;Distribution;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5912;-----------;Distribution;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5913;-----------;Distribution;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5914;-----------;Distribution;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;323328934
5915;-----------;Final Consumers;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5916;-----------;Final Consumers;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;236844929
5917;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5918;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;231636384
5919;-----------;Final Consumers;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;236844929
5920;-----------;LNG Terminals;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;373665888
5921;-----------;LNG Terminals;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5922;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;373665888
5923;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5924;-----------;LNG Terminals;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;246878600
5925;-----------;LNG Terminals;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5926;-----------;Storage;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;16417440
5927;-----------;Storage;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;10200000
5928;-----------;Storage;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;16417440
5929;-----------;Storage;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;10200000
5930;-----------;Storage;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;32420
5931;-----------;Storage;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;47537
5932;-----------;Transmission;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;398526050
5933;-----------;Transmission;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5934;-----------;Transmission;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;398526054
5935;-----------;Transmission;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5936;-----------;Transmission;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;427193192
5937;-----------;Transmission;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5938;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;40543636
5939;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5940;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;40543636
5941;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5942;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5943;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;2297
5944;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;74245344
5945;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;4715656
5946;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;74245344
5947;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;4715656
5948;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5949;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5950;DE-NCG-----;NCG;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5951;DE-NCG-----;NCG;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;38412608
5952;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5953;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;38412608
5954;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5955;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;67187579
5956;E-LUX------;BeLux;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5957;E-LUX------;BeLux;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;40543636
5958;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5959;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;40543636
5960;E-LUX------;BeLux;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;2297
5961;E-LUX------;BeLux;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5962;NL---------;Netherlands;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;323631854
5963;NL---------;Netherlands;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;113550340
5964;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;323631854
5965;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;113550340
5966;NL---------;Netherlands;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;285664176
5967;NL---------;Netherlands;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;5800691
5968;R----------;TRF;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;1264000
5969;R----------;TRF;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;382249458
5970;R----------;TRF;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;1264000
5971;R----------;TRF;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;382249459
5972;R----------;TRF;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5973;R----------;TRF;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;244679072
5974;UK-IUK-----;IUK;BE;entry;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5975;UK-IUK-----;IUK;BE;exit;Allocation;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;63883056
5976;UK-IUK-----;IUK;BE;entry;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5977;UK-IUK-----;IUK;BE;exit;Nomination/Renomination;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;63883056
5978;UK-IUK-----;IUK;BE;entry;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;0
5979;UK-IUK-----;IUK;BE;exit;Physical Flow;2021-03-26T06:00:00+01:00;2021-03-27T06:00:00+01:00;WE;63922074
5980;-----------;Distribution;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;279044
5981;-----------;Distribution;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;301620752
5982;-----------;Distribution;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5983;-----------;Distribution;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5984;-----------;Distribution;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5985;-----------;Distribution;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;301468399
5986;-----------;Final Consumers;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5987;-----------;Final Consumers;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;219230072
5988;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5989;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;218970969
5990;-----------;Final Consumers;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;219230072
5991;-----------;LNG Terminals;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;288573935
5992;-----------;LNG Terminals;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5993;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;288573935
5994;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5995;-----------;LNG Terminals;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;110366892
5996;-----------;LNG Terminals;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
5997;-----------;Storage;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;5520000
5998;-----------;Storage;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;27379866
5999;-----------;Storage;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;5520000
6000;-----------;Storage;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;27379866
6001;-----------;Storage;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;24335
6002;-----------;Storage;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;36816
6003;-----------;Transmission;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;418070120
6004;-----------;Transmission;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6005;-----------;Transmission;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;418070122
6006;-----------;Transmission;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6007;-----------;Transmission;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;417875422
6008;-----------;Transmission;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6009;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;43120000
6010;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6011;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;43120000
6012;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6013;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6014;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;50
6015;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;71151788
6016;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;191337
6017;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;71151788
6018;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;191337
6019;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6020;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6021;DE-NCG-----;NCG;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6022;DE-NCG-----;NCG;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;17251916
6023;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6024;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;17351916
6025;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6026;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;17765445
6027;E-LUX------;BeLux;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6028;E-LUX------;BeLux;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;43120000
6029;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6030;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;43120000
6031;E-LUX------;BeLux;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;50
6032;E-LUX------;BeLux;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6033;NL---------;Netherlands;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;325286515
6034;NL---------;Netherlands;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;92512325
6035;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;325286515
6036;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;92512348
6037;NL---------;Netherlands;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;302160919
6038;NL---------;Netherlands;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6039;R----------;TRF;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;1253000
6040;R----------;TRF;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;315686644
6041;R----------;TRF;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;1253000
6042;R----------;TRF;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;317090795
6043;R----------;TRF;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6044;R----------;TRF;BE;exit;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;159476018
6045;UK-IUK-----;IUK;BE;entry;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6046;UK-IUK-----;IUK;BE;exit;Allocation;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;103589964
6047;UK-IUK-----;IUK;BE;entry;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
6048;UK-IUK-----;IUK;BE;exit;Nomination/Renomination;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;103589964
6049;UK-IUK-----;IUK;BE;entry;Physical Flow;2021-03-27T06:00:00+01:00;2021-03-28T06:00:00+02:00;WE;0
