;booking_platform_key;booking_platform_label;booking_platform_u_r_l;capacity_booking_status;capacity_type;data_set;direction_key;flow_status;general_remarks;id;id_point_type;indicator;interruption_calculation_remark;interruption_type;is_archived;is_cam_relevant;is_cmp_relevant;is_n_a;is_unlimited;item_remarks;last_update_date_time;operator_key;operator_label;original_period_from;period_from;period_to;period_type;point_key;point_label;point_type;restoration_information;tso_eic_code;tso_item_identifier;unit;value
49;;;;;;1;exit;Provisional;;1Allocationday2018-01-242018-01-25DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T19:00:13+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-24T06:00:00+01:00;2018-01-25T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
50;;;;;;1;entry;Provisional;;1Allocationday2018-01-252018-01-26DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T19:00:04+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-25T06:00:00+01:00;2018-01-26T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
51;;;;;;1;exit;Provisional;;1Allocationday2018-01-252018-01-26DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:59:10+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-25T06:00:00+01:00;2018-01-26T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
52;;;;;;1;entry;Provisional;;1Allocationday2018-01-262018-01-27DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T18:57:07+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-26T06:00:00+01:00;2018-01-27T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
53;;;;;;1;exit;Provisional;;1Allocationday2018-01-262018-01-27DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:35:02+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-26T06:00:00+01:00;2018-01-27T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
54;;;;;;1;entry;Provisional;;1Allocationday2018-01-272018-01-28DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T19:29:39+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-27T06:00:00+01:00;2018-01-28T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
55;;;;;;1;exit;Provisional;;1Allocationday2018-01-272018-01-28DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T19:00:13+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-27T06:00:00+01:00;2018-01-28T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
56;;;;;;1;entry;Provisional;;1Allocationday2018-01-282018-01-29DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T18:32:18+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-28T06:00:00+01:00;2018-01-29T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
57;;;;;;1;exit;Provisional;;1Allocationday2018-01-282018-01-29DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:57:23+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-28T06:00:00+01:00;2018-01-29T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
58;;;;;;1;entry;Provisional;;1Allocationday2018-01-292018-01-30DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T19:25:47+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-29T06:00:00+01:00;2018-01-30T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
59;;;;;;1;exit;Provisional;;1Allocationday2018-01-292018-01-30DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:32:33+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-29T06:00:00+01:00;2018-01-30T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
60;;;;;;1;entry;Provisional;;1Allocationday2018-01-302018-01-31DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T18:47:55+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-30T06:00:00+01:00;2018-01-31T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
61;;;;;;1;exit;Provisional;;1Allocationday2018-01-302018-01-31DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T19:30:09+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-30T06:00:00+01:00;2018-01-31T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
62;;;;;;1;entry;Provisional;;1Allocationday2018-01-312018-02-01DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T18:32:18+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-31T06:00:00+01:00;2018-02-01T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
63;;;;;;1;exit;Provisional;;1Allocationday2018-01-312018-02-01DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:57:23+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-01-31T06:00:00+01:00;2018-02-01T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
64;;;;;;1;entry;Provisional;;1Allocationday2018-02-012018-02-02DE-TSO-0018ITP-00297entrykWh/d;1;Allocation;;;False;True;True;;;;2021-01-15T18:58:57+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-02-01T06:00:00+01:00;2018-02-02T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;163950864
65;;;;;;1;exit;Provisional;;1Allocationday2018-02-012018-02-02DE-TSO-0018ITP-00297exitkWh/d;1;Allocation;;;False;False;False;;;;2021-01-15T18:48:29+01:00;DE-TSO-0018;Fluxys Deutschland;;2018-02-01T06:00:00+01:00;2018-02-02T06:00:00+01:00;day;ITP-00297;Greifswald / Fluxys Deutschland;Cross-Border Transmission IP between EU and Non-EU (import);;21X0000000012388;21Z000000000255M;kWh/d;0
